id,income
57844,36875.324
57845,41777.426
57846,52121.133
57847,50719.875
57848,35529.29
57849,29198.107
57850,80130.46
57851,38269.17
57852,34994.973
57853,95439.414
57854,36838.16
57855,28677.309
57856,35907.33
57857,33268.36
57858,40088.93
57859,63356.777
57860,26919.984
57861,35907.33
57862,37238.723
57863,64212.004
57864,42518.098
57865,42776.406
57866,46390.027
57867,35852.434
57868,29273.74
57869,26679.455
57870,20670.736
57871,49387.574
57872,144940.3
57873,40400.195
57874,23391.432
57875,25895.824
57876,45530.066
57877,30450.889
57878,64590.18
57879,19186.762
57880,31357.018
57881,39324.516
57882,37997.22
57883,14724.726
57884,28137.105
57885,35420.043
57886,28281.84
57887,39714.633
57888,78225.0
57889,59816.914
57890,165848.23
57891,24131.566
57892,41247.527
57893,34347.293
57894,41756.47
57895,39645.04
57896,44293.637
57897,15203.267
57898,26833.25
57899,34613.164
57900,26300.617
57901,55201.74
57902,27576.209
57903,30097.09
57904,35676.598
57905,47061.066
57906,34372.883
57907,40338.87
57908,38944.484
57909,55764.098
57910,12484.891
57911,22313.947
57912,31501.209
57913,33765.723
57914,68087.266
57915,41606.105
57916,48438.566
57917,38339.977
57918,52082.34
57919,101963.56
57920,19201.896
57921,34268.72
57922,21340.955
57923,-6522.183
57924,38343.69
57925,25935.969
57926,34450.35
57927,22341.07
57928,76749.64
57929,37866.074
57930,39718.87
57931,27356.91
57932,37951.95
57933,36863.605
57934,41403.805
57935,34221.895
57936,-4067.1428
57937,60455.223
57938,54363.832
57939,20829.23
57940,77140.08
57941,67904.38
57942,42228.535
57943,38351.547
57944,35985.746
57945,36943.723
57946,53661.8
57947,37357.242
57948,22992.775
57949,30738.379
57950,79617.55
57951,37518.13
57952,33838.16
57953,47278.71
57954,48761.504
57955,148749.64
57956,76408.945
57957,34913.125
57958,108863.484
57959,19963.47
57960,37238.723
57961,36524.117
57962,51657.324
57963,18732.604
57964,34849.445
57965,26057.277
57966,-4537.1567
57967,37283.89
57968,33630.812
57969,34065.152
57970,33975.668
57971,34377.152
57972,29984.344
57973,32529.402
57974,139792.64
57975,52419.86
57976,38563.992
57977,43255.26
57978,28478.492
57979,60822.098
57980,38852.5
57981,37245.105
57982,73330.66
57983,48031.38
57984,35428.844
57985,31785.986
57986,17066.186
57987,20876.316
57988,21996.248
57989,30993.408
57990,34015.47
57991,104240.73
57992,33731.082
57993,60758.047
57994,29922.979
57995,34213.676
57996,87918.16
57997,36943.723
57998,36584.473
57999,35686.234
58000,18451.674
58001,31615.277
58002,38563.992
58003,30097.652
58004,89625.74
58005,32398.871
58006,30812.51
58007,46718.812
58008,34994.973
58009,1551.5742
58010,12417.023
58011,30437.645
58012,35424.027
58013,33768.04
58014,36584.473
58015,66692.73
58016,40263.117
58017,41874.87
58018,50699.336
58019,24694.537
58020,39647.734
58021,43958.49
58022,22259.066
58023,35612.312
58024,22185.014
58025,82312.06
58026,21402.55
58027,34643.105
58028,105349.914
58029,28861.43
58030,51608.37
58031,64201.945
58032,33178.773
58033,19458.611
58034,46466.14
58035,33556.25
58036,72638.12
58037,24449.955
58038,37110.605
58039,30366.186
58040,52636.65
58041,23975.74
58042,29578.996
58043,28240.625
58044,40320.062
58045,34024.63
58046,26157.232
58047,121723.91
58048,25008.385
58049,31562.973
58050,36875.324
58051,75810.91
58052,36239.332
58053,30874.57
58054,32139.012
58055,18848.871
58056,25252.594
58057,63984.832
58058,31518.69
58059,25986.645
58060,72172.79
58061,18664.592
58062,19970.34
58063,36727.406
58064,34392.668
58065,35276.19
58066,21341.762
58067,37514.094
58068,61124.14
58069,39846.71
58070,40547.04
58071,26158.395
58072,36807.816
58073,69388.164
58074,38840.344
58075,57234.605
58076,18951.836
58077,36875.324
58078,76748.79
58079,22540.281
58080,115996.88
58081,26408.617
58082,49448.07
58083,39451.39
58084,42047.484
58085,25107.018
58086,74257.01
58087,33208.535
58088,36141.195
58089,56855.367
58090,37852.08
58091,48090.73
58092,40499.73
58093,35615.438
58094,42034.117
58095,21670.93
58096,26971.387
58097,21597.848
58098,37238.723
58099,25986.19
58100,23333.715
58101,56614.902
58102,27109.947
58103,26281.29
58104,27236.123
58105,25003.451
58106,29440.47
58107,71711.36
58108,42606.688
58109,35298.15
58110,27015.365
58111,48845.375
58112,31990.701
58113,43294.26
58114,40836.266
58115,33255.05
58116,21951.75
58117,44365.184
58118,28316.809
58119,30344.516
58120,58064.277
58121,37747.297
58122,33156.574
58123,108661.94
58124,25176.049
58125,37247.746
58126,37456.84
58127,40898.945
58128,23316.324
58129,31630.623
58130,23764.451
58131,47871.484
58132,37194.816
58133,28383.344
58134,36943.723
58135,36943.723
58136,44849.03
58137,35993.6
58138,32791.29
58139,33972.625
58140,1099.9673
58141,34073.777
58142,36527.508
58143,74286.91
58144,34639.285
58145,60097.312
58146,32692.488
58147,31228.234
58148,19283.607
58149,28913.043
58150,29237.402
58151,38482.12
58152,34732.566
58153,35149.254
58154,24934.41
58155,32361.775
58156,43639.297
58157,20994.688
58158,24550.979
58159,15873.545
58160,87386.055
58161,26366.334
58162,30741.238
58163,34230.03
58164,25138.664
58165,47098.258
58166,34073.16
58167,35266.96
58168,36071.266
58169,31209.781
58170,38860.344
58171,53073.418
58172,34773.48
58173,61458.945
58174,27248.678
58175,48134.09
58176,35228.14
58177,51965.19
58178,24010.035
58179,95907.56
58180,56852.652
58181,30814.72
58182,34262.254
58183,29046.568
58184,26822.08
58185,34464.055
58186,36220.266
58187,71634.45
58188,73386.2
58189,30221.889
58190,54673.28
58191,29508.158
58192,28570.797
58193,35443.242
58194,32114.385
58195,44942.92
58196,31388.404
58197,45837.418
58198,35321.336
58199,26348.596
58200,23111.346
58201,33276.805
58202,-1974.6338
58203,29613.451
58204,69703.35
58205,36286.656
58206,9021.084
58207,13346.797
58208,27677.465
58209,39517.336
58210,103545.63
58211,31048.375
58212,56980.46
58213,38647.902
58214,92361.875
58215,27325.14
58216,47773.457
58217,60187.305
58218,52569.855
58219,31680.281
58220,49412.34
58221,28067.562
58222,33971.664
58223,28646.668
58224,32675.49
58225,15757.041
58226,32492.791
58227,28554.855
58228,34256.957
58229,44130.78
58230,45557.195
58231,36071.164
58232,33532.5
58233,35798.89
58234,28347.234
58235,35298.15
58236,33252.918
58237,30615.69
58238,24019.787
58239,46125.96
58240,25145.37
58241,47632.055
58242,22241.754
58243,27746.75
58244,16592.467
58245,54834.348
58246,84573.14
58247,41590.305
58248,37238.723
58249,37238.723
58250,35770.676
58251,23390.941
58252,29749.021
58253,57364.516
58254,38860.344
58255,81399.48
58256,86892.67
58257,86095.7
58258,101314.3
58259,37387.76
58260,28847.855
58261,37275.76
58262,35945.543
58263,51458.5
58264,49675.914
58265,59478.812
58266,21952.094
58267,33156.574
58268,26294.764
58269,155767.08
58270,19364.797
58271,29648.611
58272,64663.297
58273,24135.123
58274,46929.992
58275,27532.404
58276,26197.193
58277,37238.723
58278,35729.168
58279,42975.383
58280,33690.188
58281,35564.047
58282,70646.56
58283,42895.523
58284,148317.39
58285,49104.777
58286,25756.834
58287,28044.918
58288,23334.746
58289,22395.135
58290,26664.293
58291,33977.562
58292,79036.51
58293,42453.586
58294,35298.15
58295,36008.68
58296,19125.887
58297,79159.445
58298,130611.65
58299,24027.72
58300,17335.547
58301,34016.688
58302,94020.805
58303,33541.027
58304,35298.15
58305,45824.316
58306,24646.389
58307,32300.752
58308,40300.684
58309,55096.773
58310,34351.14
58311,57581.17
58312,20422.188
58313,20442.082
58314,37744.715
58315,15833.363
58316,17800.281
58317,162546.56
58318,67882.68
58319,71046.45
58320,9557.54
58321,38108.28
58322,34167.746
58323,47396.535
58324,91974.74
58325,45868.395
58326,25113.355
58327,32593.53
58328,47058.918
58329,57777.61
58330,38509.03
58331,78106.45
58332,44187.1
58333,40981.58
58334,25066.861
58335,77627.375
58336,40547.04
58337,63663.438
58338,31791.057
58339,56007.55
58340,125433.95
58341,25246.178
58342,32986.895
58343,33374.293
58344,35864.555
58345,27628.32
58346,35054.625
58347,34533.94
58348,38338.9
58349,36436.734
58350,35298.15
58351,40274.555
58352,19980.273
58353,42150.895
58354,23158.016
58355,71809.84
58356,27842.652
58357,45133.457
58358,38695.293
58359,23375.916
58360,30273.828
58361,66594.02
58362,25333.877
58363,32305.883
58364,29936.82
58365,50220.75
58366,35798.48
58367,13627.212
58368,29531.322
58369,23769.627
58370,40836.266
58371,57474.31
58372,54330.41
58373,74064.65
58374,158919.97
58375,30573.12
58376,23748.232
58377,32412.072
58378,19962.63
58379,25083.377
58380,26699.807
58381,34621.965
58382,37460.465
58383,31072.191
58384,53823.78
58385,114007.13
58386,34026.91
58387,65717.41
58388,87974.09
58389,17067.938
58390,30312.066
58391,25862.2
58392,39433.953
58393,49204.047
58394,31354.33
58395,22017.158
58396,48089.83
58397,14910.945
58398,21416.898
58399,26323.605
58400,20951.69
58401,21207.475
58402,42415.363
58403,23577.074
58404,44293.906
58405,36863.438
58406,33540.875
58407,42119.586
58408,26572.92
58409,27771.451
58410,29908.605
58411,30050.75
58412,53651.926
58413,43215.73
58414,47510.484
58415,28584.873
58416,31629.31
58417,30372.203
58418,29339.826
58419,36584.473
58420,42993.113
58421,21117.371
58422,42332.293
58423,79984.86
58424,33805.62
58425,25619.174
58426,73749.41
58427,43169.605
58428,105880.555
58429,38064.125
58430,26498.328
58431,53413.42
58432,26582.02
58433,126380.75
58434,32772.195
58435,36584.473
58436,92329.73
58437,31809.414
58438,63443.4
58439,27504.8
58440,41860.53
58441,29908.27
58442,34892.473
58443,24542.004
58444,36943.723
58445,45554.22
58446,24392.941
58447,36137.066
58448,28502.062
58449,62902.367
58450,35088.094
58451,38390.066
58452,31682.102
58453,54725.32
58454,32128.674
58455,29563.365
58456,85206.14
58457,88659.62
58458,27944.227
58459,33156.574
58460,23350.8
58461,20442.395
58462,34029.234
58463,48591.4
58464,36725.01
58465,1402.0934
58466,28572.996
58467,88234.65
58468,43423.996
58469,21992.99
58470,34647.246
58471,46277.336
58472,34572.207
58473,36720.027
58474,28821.22
58475,33145.707
58476,25783.67
58477,29707.748
58478,36727.164
58479,175161.14
58480,35298.15
58481,38146.66
58482,32309.266
58483,18803.52
58484,56208.25
58485,35340.98
58486,43577.04
58487,34874.81
58488,45944.633
58489,56106.19
58490,37238.723
58491,40092.184
58492,37282.8
58493,43034.473
58494,13574.733
58495,37185.3
58496,78364.69
58497,38940.367
58498,54179.43
58499,20827.176
58500,44436.484
58501,32106.566
58502,29998.717
58503,66245.766
58504,40564.035
58505,24221.553
58506,38000.2
58507,38255.6
58508,31832.643
58509,29776.246
58510,36823.62
58511,29968.377
58512,33613.3
58513,34142.746
58514,37091.15
58515,30128.787
58516,23500.148
58517,29123.033
58518,40776.83
58519,-6272.9507
58520,37213.73
58521,23657.607
58522,21278.73
58523,51963.867
58524,40774.27
58525,69537.516
58526,35582.836
58527,36808.535
58528,62643.73
58529,35496.996
58530,36972.965
58531,21438.586
58532,50407.418
58533,29313.217
58534,20242.408
58535,64101.195
58536,41037.668
58537,-8954.399
58538,32030.158
58539,119047.914
58540,61879.453
58541,39236.145
58542,32927.062
58543,32820.758
58544,21801.56
58545,136710.95
58546,58609.883
58547,33072.855
58548,61178.207
58549,22953.73
58550,80014.33
58551,36584.473
58552,36943.723
58553,20278.494
58554,146981.97
58555,26811.613
58556,37060.695
58557,32596.82
58558,30124.227
58559,56436.88
58560,26548.2
58561,38992.363
58562,38860.344
58563,88899.875
58564,34770.598
58565,46510.504
58566,93784.69
58567,35976.64
58568,38587.477
58569,28845.775
58570,60987.863
58571,29197.7
58572,35373.723
58573,44020.695
58574,21254.13
58575,95091.8
58576,34606.715
58577,29962.418
58578,37228.992
58579,-889.7465
58580,38737.523
58581,31370.99
58582,27320.51
58583,38056.355
58584,55604.203
58585,13118.458
58586,53999.38
58587,45944.72
58588,120079.32
58589,17866.062
58590,34221.7
58591,64417.16
58592,97607.22
58593,36463.504
58594,43029.758
58595,31007.527
58596,32745.59
58597,26298.096
58598,36523.37
58599,20638.812
58600,98408.79
58601,19106.744
58602,24251.85
58603,37408.9
58604,23716.746
58605,18768.53
58606,50146.242
58607,33979.16
58608,25114.316
58609,29220.234
58610,48842.14
58611,34734.66
58612,36294.594
58613,33970.355
58614,43783.633
58615,32429.879
58616,82091.414
58617,32801.633
58618,40101.68
58619,48184.906
58620,20920.584
58621,53548.242
58622,24570.88
58623,53120.547
58624,40407.41
58625,21066.56
58626,87011.03
58627,33394.0
58628,45847.19
58629,35123.98
58630,58496.195
58631,42433.203
58632,32488.277
58633,101319.6
58634,31976.287
58635,34994.973
58636,28448.49
58637,40346.74
58638,49902.04
58639,33857.52
58640,36647.43
58641,56132.227
58642,30402.88
58643,123680.38
58644,26661.295
58645,28499.113
58646,21178.244
58647,38986.7
58648,90819.445
58649,35675.12
58650,36485.125
58651,30504.738
58652,38250.906
58653,36301.33
58654,24646.238
58655,35921.797
58656,22078.639
58657,42160.83
58658,92457.22
58659,38860.344
58660,102799.02
58661,31103.27
58662,72403.99
58663,60206.26
58664,54997.684
58665,53017.973
58666,34614.844
58667,21303.492
58668,53060.113
58669,32552.771
58670,53876.297
58671,36538.78
58672,39236.145
58673,56973.168
58674,37319.418
58675,134046.25
58676,30131.514
58677,39038.727
58678,27894.682
58679,31866.447
58680,41709.516
58681,41617.49
58682,37400.863
58683,30185.95
58684,32616.93
58685,34698.12
58686,22108.816
58687,34077.043
58688,20951.95
58689,37220.758
58690,46660.8
58691,32090.385
58692,84858.39
58693,35612.22
58694,32471.42
58695,32595.865
58696,22234.965
58697,31711.875
58698,46114.734
58699,26575.654
58700,24603.37
58701,34941.65
58702,37649.887
58703,26225.785
58704,35907.117
58705,20052.482
58706,36499.637
58707,41297.973
58708,32618.422
58709,28694.19
58710,24539.633
58711,37595.87
58712,37928.27
58713,22010.578
58714,33156.574
58715,98488.82
58716,26670.916
58717,21792.05
58718,34677.4
58719,81991.24
58720,28619.746
58721,68087.12
58722,55479.504
58723,23672.15
58724,37194.492
58725,34652.61
58726,35545.15
58727,34994.973
58728,32740.967
58729,33300.504
58730,141663.33
58731,36779.65
58732,110819.15
58733,37034.94
58734,44572.94
58735,30973.908
58736,35096.383
58737,33156.574
58738,24554.992
58739,30227.48
58740,60921.527
58741,65314.8
58742,31959.637
58743,72403.69
58744,39592.324
58745,35709.78
58746,22813.291
58747,42743.117
58748,78168.59
58749,92958.77
58750,28004.97
58751,34949.457
58752,35529.934
58753,61720.727
58754,71882.195
58755,27658.477
58756,35410.316
58757,47450.67
58758,61166.51
58759,28896.861
58760,33841.344
58761,38679.996
58762,24722.361
58763,30432.63
58764,43632.473
58765,38946.492
58766,29581.996
58767,21200.025
58768,31712.021
58769,32837.492
58770,23981.93
58771,27856.992
58772,80127.57
58773,109026.305
58774,33019.195
58775,15731.878
58776,36476.176
58777,23183.668
58778,35195.58
58779,37232.855
58780,52233.324
58781,29929.586
58782,38860.344
58783,49320.22
58784,38860.344
58785,40457.684
58786,43235.76
58787,52414.45
58788,54722.613
58789,67661.64
58790,37463.75
58791,54917.37
58792,38449.047
58793,31280.775
58794,57332.688
58795,29753.482
58796,22169.87
58797,32498.355
58798,24039.908
58799,27196.408
58800,23582.463
58801,35298.15
58802,40300.473
58803,132972.05
58804,22790.557
58805,63259.863
58806,19519.64
58807,53840.535
58808,35662.195
58809,104182.51
58810,76496.35
58811,33756.742
58812,36943.723
58813,55494.227
58814,38563.992
58815,43805.113
58816,89773.99
58817,35652.46
58818,23991.172
58819,49574.5
58820,92123.26
58821,19872.82
58822,55390.51
58823,62729.324
58824,29200.518
58825,26727.002
58826,18312.586
58827,32106.738
58828,34945.008
58829,60288.348
58830,47532.617
58831,80764.97
58832,60239.418
58833,30139.133
58834,34994.973
58835,32070.85
58836,27086.852
58837,64479.414
58838,36769.566
58839,32951.03
58840,29693.467
58841,41973.883
58842,13027.194
58843,31423.174
58844,35700.332
58845,38084.938
58846,27490.69
58847,56218.098
58848,45152.54
58849,24379.912
58850,33402.895
58851,29142.582
58852,16359.095
58853,20944.893
58854,60343.195
58855,77215.26
58856,34770.37
58857,33239.582
58858,33326.62
58859,29763.908
58860,35355.066
58861,26634.31
58862,46655.812
58863,73126.62
58864,82103.016
58865,32883.348
58866,18202.762
58867,44468.613
58868,29210.336
58869,55182.027
58870,77914.16
58871,45864.28
58872,94163.375
58873,84649.28
58874,39633.336
58875,65411.71
58876,37793.688
58877,34154.76
58878,30609.771
58879,30009.232
58880,76439.984
58881,48958.867
58882,42413.777
58883,33314.684
58884,37238.723
58885,38563.992
58886,69835.02
58887,37238.723
58888,27500.332
58889,37854.727
58890,5787.438
58891,52299.395
58892,86773.41
58893,33176.574
58894,41254.61
58895,63407.28
58896,53542.465
58897,36855.258
58898,35864.555
58899,29388.246
58900,109681.305
58901,39799.65
58902,31210.613
58903,24947.031
58904,29812.338
58905,35458.914
58906,52933.785
58907,34647.246
58908,36904.17
58909,44288.383
58910,22834.375
58911,50179.18
58912,40836.266
58913,19304.89
58914,37238.723
58915,33821.715
58916,31308.018
58917,38294.52
58918,47001.266
58919,21906.98
58920,24261.287
58921,24502.85
58922,46582.758
58923,19593.842
58924,143061.5
58925,28166.56
58926,34574.98
58927,39207.73
58928,37042.39
58929,38563.992
58930,48639.746
58931,132322.48
58932,47678.883
58933,22777.342
58934,34151.688
58935,30647.576
58936,40415.39
58937,31276.055
58938,36994.227
58939,44551.566
58940,18478.207
58941,33156.574
58942,75946.09
58943,47359.78
58944,30249.85
58945,136224.06
58946,35562.51
58947,31364.533
58948,32407.791
58949,47207.383
58950,53788.7
58951,39590.63
58952,35182.42
58953,21161.334
58954,25226.709
58955,39444.64
58956,22316.105
58957,37194.816
58958,90583.07
58959,27511.512
58960,141649.44
58961,48242.527
58962,48798.207
58963,16201.328
58964,29478.09
58965,16769.855
58966,34533.332
58967,68776.39
58968,24383.387
58969,147639.61
58970,33259.453
58971,38563.992
58972,55336.273
58973,26695.848
58974,60654.39
58975,73664.07
58976,50861.14
58977,29090.723
58978,64885.887
58979,45522.3
58980,40427.02
58981,47496.996
58982,107208.516
58983,40837.426
58984,40836.266
58985,26826.986
58986,25762.064
58987,30661.93
58988,35806.99
58989,33882.047
58990,26132.129
58991,31615.676
58992,36842.277
58993,101732.586
58994,33871.14
58995,93621.586
58996,61421.906
58997,26976.906
58998,58806.715
58999,61230.75
59000,74667.04
59001,59873.793
59002,27849.695
59003,50680.105
59004,37128.727
59005,83764.57
59006,29493.1
59007,34377.336
59008,17476.357
59009,36040.56
59010,28091.926
59011,35180.895
59012,35888.504
59013,82520.49
59014,36311.918
59015,43187.24
59016,35323.582
59017,37643.285
59018,28810.975
59019,57970.04
59020,45463.11
59021,42027.688
59022,27473.195
59023,45348.65
59024,38845.42
59025,30158.996
59026,53774.367
59027,64477.86
59028,34548.582
59029,27108.95
59030,38935.754
59031,34262.254
59032,39178.395
59033,36345.195
59034,33189.09
59035,74866.734
59036,66428.984
59037,54986.26
59038,35461.703
59039,52625.293
59040,27521.803
59041,29981.102
59042,36593.566
59043,17751.148
59044,33597.574
59045,31570.742
59046,37498.4
59047,26578.594
59048,36943.723
59049,35756.523
59050,59275.98
59051,45549.28
59052,36969.227
59053,45488.473
59054,21146.951
59055,26923.168
59056,30536.246
59057,36653.305
59058,22995.51
59059,40307.29
59060,22823.557
59061,29562.252
59062,29650.174
59063,39543.297
59064,27525.611
59065,28231.342
59066,39265.48
59067,37043.258
59068,57046.562
59069,39438.29
59070,87364.016
59071,77973.055
59072,25070.102
59073,26472.36
59074,41067.63
59075,95934.375
59076,112696.15
59077,102726.28
59078,32441.932
59079,34720.387
59080,41292.01
59081,42390.57
59082,38563.992
59083,37105.523
59084,21938.188
59085,32918.34
59086,32100.664
59087,14555.417
59088,66694.98
59089,37051.656
59090,28987.113
59091,8782.888
59092,79213.89
59093,47408.035
59094,29933.412
59095,34198.82
59096,112744.76
59097,36340.32
59098,45223.36
59099,32193.092
59100,40656.87
59101,37158.76
59102,34994.973
59103,28053.24
59104,29987.492
59105,35298.15
59106,44118.793
59107,38031.63
59108,43406.707
59109,49482.66
59110,64130.375
59111,34678.29
59112,41196.215
59113,41620.38
59114,38860.344
59115,28133.082
59116,36849.82
59117,33068.535
59118,124115.36
59119,38489.305
59120,24908.791
59121,30795.72
59122,41646.734
59123,58418.633
59124,40496.605
59125,32495.197
59126,20885.846
59127,23685.473
59128,25159.111
59129,35979.133
59130,54744.75
59131,49929.504
59132,37245.883
59133,38609.22
59134,39924.54
59135,66336.055
59136,24432.51
59137,40553.426
59138,38563.992
59139,40101.344
59140,20524.006
59141,23464.746
59142,68382.31
59143,68381.24
59144,34270.496
59145,39582.62
59146,51641.098
59147,120323.03
59148,28742.04
59149,22673.047
59150,37062.965
59151,36584.473
59152,34994.973
59153,37419.99
59154,45599.004
59155,34247.473
59156,39740.816
59157,35175.633
59158,34826.316
59159,34878.227
59160,48887.48
59161,34232.81
59162,46815.0
59163,29056.273
59164,32711.955
59165,49310.16
59166,53504.965
59167,65529.703
59168,25599.584
59169,25093.193
59170,22524.932
59171,86312.14
59172,39809.992
59173,36804.977
59174,37006.695
59175,36875.324
59176,35488.797
59177,46090.36
59178,37722.48
59179,89587.17
59180,79327.375
59181,82669.13
59182,72168.76
59183,32580.496
59184,37238.723
59185,36483.03
59186,34769.066
59187,23758.91
59188,33886.266
59189,56250.273
59190,144406.9
59191,87149.836
59192,26278.648
59193,40990.36
59194,33219.234
59195,26056.354
59196,33915.92
59197,73463.53
59198,38422.082
59199,60965.035
59200,32506.92
59201,21816.709
59202,35028.785
59203,20221.895
59204,44682.875
59205,29499.15
59206,40178.574
59207,44722.22
59208,37312.65
59209,126247.08
59210,85339.4
59211,34450.35
59212,34068.39
59213,54521.797
59214,66531.55
59215,26271.426
59216,30677.469
59217,22480.986
59218,26047.268
59219,33657.55
59220,138854.25
59221,20960.855
59222,35392.016
59223,29844.328
59224,141733.8
59225,30374.273
59226,36187.44
59227,76679.53
59228,32902.71
59229,35397.434
59230,36793.484
59231,41213.242
59232,41802.016
59233,73045.89
59234,28404.729
59235,51933.848
59236,24880.25
59237,37505.918
59238,36501.254
59239,37238.723
59240,18157.242
59241,17454.865
59242,32974.715
59243,34856.883
59244,36584.473
59245,43466.586
59246,35741.82
59247,39629.812
59248,32731.438
59249,31528.541
59250,25049.13
59251,46831.617
59252,33802.234
59253,43321.15
59254,42830.625
59255,33543.316
59256,36075.043
59257,134713.33
59258,36049.195
59259,32680.414
59260,21781.285
59261,43622.902
59262,27144.74
59263,37931.887
59264,37913.336
59265,31417.713
59266,18810.299
59267,27727.666
59268,37357.242
59269,60711.25
59270,49052.242
59271,17970.914
59272,42445.773
59273,126783.89
59274,63861.883
59275,65135.973
59276,63861.688
59277,25423.463
59278,35515.168
59279,95433.42
59280,41292.754
59281,38074.094
59282,21437.127
59283,25527.842
59284,33969.508
59285,14462.844
59286,38563.992
59287,28343.764
59288,51281.566
59289,46055.676
59290,25258.15
59291,26569.334
59292,40584.86
59293,41000.613
59294,25549.998
59295,20798.174
59296,58043.89
59297,50010.273
59298,40698.273
59299,33651.19
59300,29848.865
59301,38026.44
59302,34994.973
59303,150866.3
59304,41486.867
59305,33241.168
59306,39680.582
59307,45138.68
59308,28496.46
59309,44841.13
59310,21313.701
59311,32793.81
59312,64951.49
59313,45185.14
59314,37907.48
59315,33925.76
59316,40836.266
59317,48802.195
59318,27705.787
59319,36875.324
59320,44217.83
59321,33272.945
59322,100430.92
59323,68423.72
59324,48976.395
59325,46050.957
59326,24795.602
59327,32223.43
59328,20299.729
59329,31166.533
59330,32539.965
59331,36584.473
59332,34140.402
59333,34994.973
59334,36552.496
59335,27414.045
59336,28893.217
59337,16113.07
59338,19478.28
59339,77383.17
59340,40016.555
59341,26036.252
59342,33631.918
59343,34416.777
59344,26705.352
59345,39481.13
59346,101146.305
59347,38563.992
59348,34525.016
59349,33401.594
59350,132282.77
59351,38341.418
59352,33694.35
59353,29560.12
59354,29216.23
59355,25233.96
59356,36532.348
59357,32157.39
59358,40586.266
59359,24570.598
59360,49451.457
59361,66131.33
59362,36735.652
59363,34678.29
59364,8049.3
59365,38305.258
59366,38455.7
59367,137928.33
59368,46328.555
59369,29752.33
59370,40969.125
59371,10677.114
59372,22438.94
59373,56535.24
59374,37194.816
59375,50938.258
59376,34994.973
59377,41226.645
59378,23550.248
59379,39073.188
59380,28501.424
59381,61693.543
59382,39624.766
59383,24969.887
59384,33172.24
59385,18231.998
59386,86302.63
59387,51715.97
59388,73351.6
59389,57442.92
59390,142364.56
59391,39236.145
59392,21386.568
59393,110301.53
59394,45063.203
59395,28008.129
59396,35444.426
59397,31844.387
59398,37238.723
59399,25664.234
59400,37306.09
59401,26961.64
59402,25281.69
59403,57785.324
59404,14165.414
59405,34647.246
59406,79910.34
59407,35335.227
59408,36584.473
59409,49182.742
59410,17323.201
59411,31623.186
59412,33279.027
59413,38652.902
59414,38860.344
59415,47784.316
59416,95213.86
59417,91858.695
59418,24990.215
59419,31160.002
59420,24279.598
59421,102519.484
59422,32640.764
59423,35298.15
59424,34662.797
59425,65469.2
59426,35523.42
59427,21991.338
59428,34100.016
59429,106072.88
59430,53149.36
59431,73477.61
59432,80118.086
59433,26341.64
59434,23751.88
59435,18297.953
59436,119806.51
59437,84743.77
59438,39430.26
59439,33070.92
59440,25026.527
59441,66616.02
59442,57437.37
59443,33366.91
59444,37866.234
59445,27491.28
59446,34085.066
59447,34971.914
59448,22189.627
59449,35763.33
59450,26918.502
59451,28037.406
59452,38563.992
59453,38599.812
59454,35118.074
59455,17520.943
59456,25220.482
59457,33479.49
59458,33156.574
59459,37759.96
59460,32622.584
59461,36416.37
59462,25307.574
59463,38234.957
59464,40020.484
59465,4125.5146
59466,87263.74
59467,21395.73
59468,37721.95
59469,32876.504
59470,30891.049
59471,24575.314
59472,27755.623
59473,18920.256
59474,35930.344
59475,56264.324
59476,28138.896
59477,44390.473
59478,46212.906
59479,-2387.2927
59480,37238.723
59481,45471.633
59482,71324.43
59483,35298.15
59484,35641.223
59485,24670.025
59486,53561.258
59487,22184.11
59488,36464.438
59489,27777.63
59490,56484.48
59491,71842.375
59492,21368.355
59493,35752.066
59494,10595.729
59495,27125.28
59496,39031.176
59497,19813.695
59498,41048.7
59499,145910.92
59500,24789.059
59501,21395.945
59502,37994.434
59503,31561.145
59504,26875.37
59505,37057.64
59506,36678.805
59507,37329.535
59508,45957.223
59509,26962.068
59510,16806.025
59511,32048.512
59512,30867.467
59513,22733.639
59514,35907.33
59515,45786.324
59516,19516.832
59517,36067.125
59518,7480.6445
59519,54996.97
59520,74317.96
59521,18891.545
59522,31583.26
59523,23388.324
59524,23286.154
59525,33522.105
59526,35158.715
59527,73416.52
59528,31740.953
59529,35659.715
59530,39236.145
59531,36041.746
59532,68929.54
59533,117029.72
59534,20760.436
59535,38563.992
59536,55627.293
59537,36115.266
59538,55969.508
59539,39102.477
59540,18861.688
59541,39083.355
59542,29962.312
59543,28371.734
59544,40299.457
59545,46625.18
59546,36026.72
59547,38335.39
59548,34012.066
59549,36584.473
59550,84090.96
59551,33588.65
59552,35758.562
59553,44247.938
59554,36065.258
59555,25283.008
59556,47740.645
59557,57088.316
59558,36584.473
59559,26933.312
59560,23332.201
59561,21267.98
59562,38092.973
59563,25985.03
59564,38563.992
59565,125635.625
59566,75034.63
59567,64397.016
59568,26495.994
59569,27642.605
59570,21793.992
59571,79751.99
59572,40048.293
59573,49206.25
59574,35681.992
59575,38034.86
59576,34465.492
59577,25805.11
59578,20790.262
59579,56883.76
59580,54004.473
59581,38563.992
59582,39236.145
59583,104335.08
59584,28978.037
59585,26187.719
59586,25209.977
59587,41009.504
59588,14002.41
59589,30380.209
59590,34658.18
