id,gender,ocp_cd,age,cc_txn_amt,cc_count,kp_txn_count,kp_txn_amt
39265,2,1.0,4,89500.0,7.0,81.0,322300.0
39266,2,9.0,4,13500.0,5.0,69.0,159600.0
39267,1,3.0,4,108600.0,15.0,0.0,0.0
39268,1,9.0,4,0.0,0.0,0.0,0.0
39269,2,9.0,4,106800.0,40.0,43.0,485600.0
39270,2,9.0,3,8100.0,2.0,100.0,112200.0
39271,2,9.0,4,31800.0,7.0,42.0,171300.0
39272,1,9.0,4,86900.0,12.0,144.0,507400.0
39273,2,3.0,4,31800.0,17.0,49.0,271300.0
39274,1,9.0,4,393100.0,66.0,23.0,58600.0
39275,2,5.0,5,1616200.0,4.0,54.0,471700.0
39276,2,3.0,3,77100.0,65.0,25.0,177600.0
39277,2,3.0,3,30000.0,5.0,514.0,3212600.0
39278,2,9.0,4,48400.0,33.0,37.0,229000.0
39279,2,1.0,3,0.0,0.0,41.0,648100.0
39280,1,9.0,3,190100.0,59.0,92.0,498800.0
39281,2,1.0,4,50700.0,25.0,30.0,110600.0
39282,2,9.0,4,5100.0,5.0,33.0,320700.0
39283,2,9.0,4,0.0,0.0,74.0,463800.0
39284,1,9.0,4,17500.0,12.0,0.0,0.0
39285,1,9.0,4,10400.0,4.0,69.0,35500.0
39286,1,3.0,3,0.0,0.0,109.0,218800.0
39287,1,9.0,3,5300.0,4.0,41.0,144700.0
39288,2,3.0,4,23700.0,9.0,68.0,439000.0
39289,1,9.0,6,0.0,0.0,0.0,0.0
39290,2,9.0,5,5000.0,5.0,0.0,0.0
39291,2,9.0,4,62500.0,31.0,0.0,0.0
39292,2,3.0,3,3100.0,3.0,48.0,188500.0
39293,1,3.0,3,0.0,0.0,99.0,1833500.0
39294,2,2.0,4,74800.0,46.0,57.0,311700.0
39295,2,3.0,4,0.0,0.0,35.0,87800.0
39296,1,3.0,4,26300.0,14.0,218.0,715100.0
39297,1,3.0,3,0.0,0.0,18.0,12600.0
39298,1,4.0,5,444000.0,60.0,0.0,0.0
39299,2,3.0,4,79800.0,19.0,28.0,125800.0
39300,1,3.0,5,26900.0,2.0,18.0,14500.0
39301,1,3.0,4,32000.0,32.0,71.0,158000.0
39302,2,9.0,3,24600.0,13.0,63.0,214000.0
39303,2,9.0,4,4000.0,3.0,0.0,0.0
39304,2,9.0,3,15400.0,4.0,159.0,89700.0
39305,1,2.0,3,8700.0,4.0,0.0,0.0
39306,2,9.0,2,17300.0,5.0,66.0,87000.0
39307,2,3.0,4,0.0,0.0,0.0,0.0
39308,2,9.0,3,1200.0,1.0,85.0,81000.0
39309,2,3.0,4,50000.0,11.0,185.0,533000.0
39310,2,3.0,3,0.0,0.0,54.0,118600.0
39311,1,3.0,4,50200.0,16.0,0.0,0.0
39312,2,1.0,3,0.0,0.0,0.0,0.0
39313,2,9.0,4,18800.0,5.0,9.0,21800.0
39314,1,9.0,4,0.0,0.0,0.0,0.0
39315,1,4.0,5,90600.0,38.0,184.0,7710800.0
39316,1,9.0,3,23900.0,19.0,0.0,0.0
39317,2,3.0,3,0.0,0.0,157.0,198700.0
39318,1,9.0,4,4400.0,5.0,0.0,0.0
39319,1,9.0,3,200.0,2.0,60.0,132800.0
39320,2,3.0,4,289900.0,76.0,35.0,252100.0
39321,2,9.0,4,77200.0,63.0,94.0,121700.0
39322,2,9.0,4,42000.0,2.0,23.0,90600.0
39323,1,9.0,3,18300.0,7.0,42.0,145000.0
39324,2,2.0,4,273500.0,123.0,45.0,237700.0
39325,2,3.0,4,0.0,0.0,16.0,29500.0
39326,2,3.0,3,0.0,0.0,30.0,109300.0
39327,2,3.0,3,104800.0,34.0,130.0,896900.0
39328,2,4.0,4,5200.0,10.0,56.0,596100.0
39329,2,3.0,4,21500.0,8.0,32.0,86700.0
39330,2,9.0,3,91700.0,12.0,421.0,1439200.0
39331,2,9.0,4,14000.0,7.0,34.0,94500.0
39332,1,9.0,6,0.0,0.0,3.0,3700.0
39333,2,9.0,5,26500.0,3.0,549.0,2256400.0
39334,2,9.0,4,25300.0,23.0,46.0,83200.0
39335,2,9.0,4,0.0,0.0,125.0,242800.0
39336,1,9.0,4,0.0,0.0,27.0,54900.0
39337,1,3.0,5,284600.0,32.0,0.0,0.0
39338,1,4.0,5,26600.0,4.0,37.0,628100.0
39339,1,9.0,5,92100.0,32.0,0.0,0.0
39340,2,9.0,4,13000.0,4.0,90.0,116900.0
39341,2,3.0,3,22000.0,16.0,104.0,253300.0
39342,2,3.0,4,0.0,0.0,0.0,0.0
39343,2,3.0,5,70800.0,60.0,52.0,531900.0
39344,1,9.0,3,0.0,0.0,33.0,199800.0
39345,2,3.0,4,52100.0,40.0,46.0,253900.0
39346,2,1.0,3,44600.0,17.0,11.0,8100.0
39347,2,3.0,6,0.0,0.0,9.0,203100.0
39348,2,3.0,5,328500.0,30.0,0.0,0.0
39349,2,9.0,4,40100.0,20.0,16.0,483000.0
39350,2,9.0,3,45400.0,9.0,46.0,93100.0
39351,1,3.0,3,7900.0,2.0,15.0,350400.0
39352,2,3.0,3,16000.0,11.0,49.0,66100.0
39353,1,3.0,4,19500.0,5.0,0.0,0.0
39354,2,9.0,3,9500.0,4.0,113.0,342100.0
39355,2,4.0,4,2700.0,8.0,60.0,498100.0
39356,2,3.0,3,52100.0,22.0,69.0,206700.0
39357,2,9.0,4,92700.0,50.0,40.0,187700.0
39358,2,9.0,3,7400.0,4.0,204.0,180000.0
39359,2,3.0,4,137600.0,119.0,149.0,1436500.0
39360,2,7.0,4,0.0,0.0,50.0,110600.0
39361,2,3.0,3,0.0,0.0,68.0,230100.0
39362,1,3.0,3,0.0,0.0,133.0,309200.0
39363,2,3.0,3,1000.0,2.0,82.0,284300.0
39364,2,9.0,5,9300.0,11.0,0.0,0.0
39365,1,1.0,3,27800.0,4.0,75.0,641000.0
39366,2,9.0,4,23300.0,6.0,0.0,0.0
39367,1,3.0,4,30900.0,4.0,0.0,0.0
39368,1,3.0,4,13400.0,9.0,29.0,34500.0
39369,1,3.0,3,19200.0,7.0,95.0,125600.0
39370,2,9.0,5,3700.0,3.0,0.0,0.0
39371,2,4.0,5,591900.0,185.0,156.0,3141800.0
39372,1,9.0,4,61500.0,21.0,27.0,1247900.0
39373,1,9.0,5,7200.0,12.0,50.0,139300.0
39374,1,9.0,3,20600.0,22.0,84.0,441600.0
39375,2,3.0,3,0.0,0.0,290.0,3102200.0
39376,1,3.0,4,14300.0,5.0,6.0,24700.0
39377,1,3.0,4,58900.0,8.0,38.0,98400.0
39378,1,9.0,4,2900.0,5.0,0.0,0.0
39379,2,3.0,5,61000.0,59.0,57.0,205000.0
39380,1,9.0,4,52700.0,17.0,0.0,0.0
39381,1,3.0,4,83200.0,7.0,120.0,366200.0
39382,1,9.0,3,44100.0,10.0,45.0,190800.0
39383,1,9.0,4,0.0,0.0,11.0,34100.0
39384,2,9.0,4,30600.0,19.0,25.0,38600.0
39385,1,9.0,4,32000.0,14.0,205.0,114400.0
39386,2,3.0,3,14500.0,14.0,51.0,124800.0
39387,2,5.0,3,50700.0,12.0,48.0,422500.0
39388,2,9.0,3,55900.0,63.0,37.0,134400.0
39389,2,1.0,4,0.0,0.0,19.0,223700.0
39390,1,3.0,4,0.0,0.0,18.0,27500.0
39391,1,9.0,3,5000.0,1.0,9.0,52000.0
39392,1,9.0,5,0.0,0.0,0.0,0.0
39393,1,9.0,3,0.0,0.0,37.0,80000.0
39394,1,3.0,2,0.0,0.0,0.0,0.0
39395,2,9.0,3,28000.0,5.0,27.0,48100.0
39396,2,9.0,4,15000.0,10.0,67.0,294000.0
39397,2,9.0,4,0.0,0.0,0.0,0.0
39398,1,9.0,4,35500.0,10.0,29.0,157700.0
39399,1,9.0,3,41700.0,19.0,74.0,153700.0
39400,1,3.0,4,0.0,0.0,36.0,141100.0
39401,2,3.0,4,3300.0,1.0,0.0,0.0
39402,1,9.0,3,20100.0,4.0,155.0,215900.0
39403,1,3.0,3,82100.0,8.0,60.0,231200.0
39404,2,3.0,4,20200.0,19.0,0.0,0.0
39405,2,9.0,3,40000.0,22.0,119.0,302800.0
39406,1,3.0,3,16300.0,5.0,9.0,4800.0
39407,2,3.0,3,248300.0,85.0,139.0,1231400.0
39408,2,3.0,4,211100.0,35.0,47.0,1889200.0
39409,2,3.0,2,9000.0,1.0,0.0,0.0
39410,2,3.0,3,0.0,0.0,69.0,37000.0
39411,1,3.0,4,0.0,0.0,6.0,109700.0
39412,2,3.0,3,72200.0,36.0,70.0,511400.0
39413,2,3.0,4,4800.0,1.0,0.0,0.0
39414,2,9.0,3,0.0,0.0,90.0,134200.0
39415,1,9.0,4,1200.0,2.0,16.0,19000.0
39416,2,3.0,5,77200.0,24.0,55.0,214700.0
39417,2,3.0,3,29800.0,32.0,79.0,227800.0
39418,2,9.0,4,5500.0,1.0,0.0,0.0
39419,1,3.0,3,700.0,1.0,88.0,1204900.0
39420,1,9.0,4,29800.0,4.0,30.0,48900.0
39421,2,13.0,4,639300.0,33.0,78.0,2332300.0
39422,2,9.0,3,2400.0,4.0,92.0,185400.0
39423,1,3.0,4,12400.0,11.0,39.0,68800.0
39424,2,9.0,4,106700.0,37.0,0.0,0.0
39425,1,4.0,4,10000.0,1.0,98.0,724500.0
39426,2,3.0,4,10500.0,7.0,60.0,141400.0
39427,1,9.0,3,0.0,0.0,0.0,0.0
39428,1,3.0,5,0.0,0.0,0.0,0.0
39429,1,3.0,3,4800.0,5.0,2.0,2000.0
39430,1,3.0,3,0.0,0.0,0.0,0.0
39431,2,9.0,3,27000.0,5.0,27.0,86100.0
39432,2,9.0,5,0.0,0.0,96.0,401700.0
39433,2,3.0,5,20800.0,25.0,47.0,118500.0
39434,2,9.0,3,1900.0,2.0,23.0,39500.0
39435,1,9.0,3,3900.0,4.0,0.0,0.0
39436,2,3.0,3,36400.0,8.0,107.0,864000.0
39437,1,3.0,4,0.0,0.0,176.0,803400.0
39438,2,3.0,2,3000.0,1.0,0.0,0.0
39439,2,3.0,4,0.0,0.0,70.0,210700.0
39440,2,3.0,3,0.0,0.0,0.0,0.0
39441,1,3.0,4,97600.0,47.0,52.0,805400.0
39442,2,3.0,2,0.0,0.0,38.0,120500.0
39443,1,3.0,4,48300.0,28.0,18.0,28400.0
39444,2,9.0,4,5000.0,1.0,32.0,15900.0
39445,2,3.0,4,10000.0,1.0,137.0,256100.0
39446,2,1.0,6,6300.0,4.0,7.0,270000.0
39447,2,9.0,4,0.0,0.0,41.0,69800.0
39448,1,3.0,3,3600.0,5.0,133.0,393800.0
39449,1,9.0,3,29700.0,22.0,23.0,48200.0
39450,2,3.0,2,22000.0,11.0,25.0,70900.0
39451,2,9.0,3,44200.0,51.0,139.0,777300.0
39452,1,3.0,4,666700.0,111.0,123.0,1451000.0
39453,1,3.0,4,0.0,0.0,0.0,0.0
39454,2,3.0,5,0.0,0.0,7.0,14700.0
39455,1,9.0,5,41400.0,32.0,0.0,0.0
39456,2,3.0,4,47600.0,16.0,73.0,48900.0
39457,2,9.0,3,38100.0,39.0,2.0,2000.0
39458,1,3.0,3,57000.0,9.0,64.0,113200.0
39459,1,5.0,2,426500.0,109.0,0.0,0.0
39460,2,2.0,4,17700.0,20.0,53.0,225800.0
39461,2,3.0,4,49900.0,14.0,29.0,90800.0
39462,2,3.0,3,69900.0,46.0,66.0,115700.0
39463,1,4.0,4,45400.0,1.0,33.0,379200.0
39464,1,4.0,3,0.0,0.0,81.0,503100.0
39465,1,3.0,3,0.0,0.0,0.0,0.0
39466,2,3.0,4,0.0,0.0,22.0,281900.0
39467,2,9.0,5,19800.0,5.0,29.0,16100.0
39468,1,3.0,4,0.0,0.0,0.0,0.0
39469,1,3.0,3,0.0,0.0,24.0,284000.0
39470,2,9.0,3,7400.0,5.0,67.0,98300.0
39471,2,3.0,4,0.0,0.0,503.0,804400.0
39472,1,9.0,4,109700.0,49.0,69.0,579600.0
39473,2,9.0,4,0.0,0.0,35.0,172900.0
39474,2,3.0,3,16900.0,2.0,32.0,56100.0
39475,2,5.0,4,118000.0,67.0,666.0,972200.0
39476,2,9.0,3,133300.0,35.0,36.0,131900.0
39477,2,3.0,4,0.0,0.0,0.0,0.0
39478,2,3.0,4,261800.0,12.0,46.0,392800.0
39479,2,3.0,2,28300.0,4.0,192.0,727400.0
39480,1,9.0,4,0.0,0.0,71.0,138100.0
39481,1,3.0,4,23700.0,22.0,24.0,657500.0
39482,2,9.0,3,0.0,0.0,31.0,30100.0
39483,2,9.0,3,4600.0,5.0,77.0,141900.0
39484,1,9.0,4,40800.0,9.0,32.0,198000.0
39485,2,3.0,5,0.0,0.0,0.0,0.0
39486,1,9.0,3,1300.0,8.0,3.0,38100.0
39487,2,9.0,3,25800.0,16.0,24.0,79700.0
39488,2,9.0,2,57600.0,10.0,26.0,110600.0
39489,1,9.0,5,0.0,0.0,0.0,0.0
39490,1,9.0,5,11900.0,1.0,26.0,12800.0
39491,2,3.0,3,6900.0,6.0,78.0,231900.0
39492,2,3.0,4,51100.0,51.0,27.0,451300.0
39493,1,9.0,5,138600.0,55.0,68.0,729100.0
39494,1,9.0,4,43200.0,13.0,31.0,123400.0
39495,1,3.0,3,7100.0,2.0,38.0,57100.0
39496,1,9.0,4,15500.0,12.0,388.0,1087800.0
39497,1,3.0,5,38500.0,10.0,93.0,577500.0
39498,2,9.0,4,0.0,0.0,0.0,0.0
39499,1,9.0,4,37900.0,30.0,30.0,186900.0
39500,1,4.0,5,0.0,0.0,92.0,1648300.0
39501,1,3.0,6,43600.0,4.0,0.0,0.0
39502,1,3.0,5,269300.0,74.0,68.0,1984000.0
39503,1,4.0,4,99100.0,20.0,4.0,546100.0
39504,1,3.0,4,0.0,0.0,114.0,357700.0
39505,2,4.0,6,0.0,0.0,0.0,0.0
39506,2,3.0,3,56600.0,15.0,131.0,397300.0
39507,1,3.0,4,0.0,0.0,141.0,467600.0
39508,2,3.0,4,0.0,0.0,42.0,40800.0
39509,1,3.0,4,9600.0,2.0,3.0,9700.0
39510,2,3.0,3,14500.0,5.0,74.0,28300.0
39511,2,9.0,4,15000.0,3.0,92.0,387400.0
39512,2,9.0,4,25900.0,34.0,89.0,383200.0
39513,1,3.0,3,0.0,0.0,55.0,52000.0
39514,2,9.0,3,0.0,0.0,135.0,1224300.0
39515,2,3.0,2,0.0,0.0,59.0,213700.0
39516,2,3.0,4,0.0,0.0,78.0,260200.0
39517,1,9.0,3,15600.0,9.0,86.0,419000.0
39518,1,3.0,4,102200.0,68.0,201.0,1428000.0
39519,2,3.0,3,243900.0,65.0,277.0,1416900.0
39520,2,9.0,3,76800.0,39.0,316.0,1141900.0
39521,1,9.0,3,83400.0,27.0,50.0,559700.0
39522,2,3.0,4,49900.0,18.0,0.0,0.0
39523,1,9.0,5,0.0,0.0,0.0,0.0
39524,2,3.0,4,179800.0,5.0,84.0,876100.0
39525,2,9.0,4,132600.0,71.0,62.0,213600.0
39526,1,9.0,4,4300.0,2.0,0.0,0.0
39527,2,3.0,4,43500.0,17.0,0.0,0.0
39528,1,9.0,6,0.0,0.0,14.0,200100.0
39529,2,3.0,4,0.0,0.0,71.0,374400.0
39530,2,3.0,3,212800.0,34.0,171.0,842000.0
39531,1,3.0,4,9900.0,18.0,3.0,15700.0
39532,2,9.0,4,234200.0,60.0,0.0,0.0
39533,2,1.0,4,28100.0,1.0,0.0,0.0
39534,2,4.0,4,63000.0,7.0,218.0,1317700.0
39535,2,3.0,4,4200.0,3.0,0.0,0.0
39536,2,3.0,3,3600.0,5.0,0.0,0.0
39537,2,3.0,4,6000.0,1.0,56.0,476800.0
39538,2,3.0,5,0.0,0.0,137.0,473000.0
39540,1,4.0,3,1394400.0,32.0,301.0,4087700.0
39541,2,9.0,3,35000.0,10.0,15.0,60200.0
39542,1,4.0,6,141600.0,22.0,19.0,502300.0
39543,2,9.0,3,10100.0,10.0,72.0,263300.0
39544,2,9.0,3,41100.0,38.0,61.0,162400.0
39545,1,9.0,4,24300.0,12.0,76.0,108300.0
39546,1,9.0,4,12900.0,5.0,0.0,0.0
39547,2,3.0,3,30900.0,13.0,118.0,146400.0
39548,1,3.0,3,0.0,0.0,31.0,40300.0
39549,2,9.0,4,109500.0,5.0,80.0,688300.0
39550,1,3.0,3,47900.0,8.0,176.0,465300.0
39551,1,3.0,4,69500.0,21.0,0.0,0.0
39552,1,4.0,5,912000.0,38.0,0.0,0.0
39553,1,9.0,4,0.0,0.0,146.0,1951100.0
39554,2,3.0,5,7500.0,11.0,32.0,305200.0
39555,1,3.0,4,28300.0,18.0,0.0,0.0
39556,2,3.0,3,37500.0,11.0,56.0,81800.0
39557,1,4.0,6,5800.0,4.0,122.0,1280300.0
39558,1,9.0,5,194100.0,89.0,68.0,1434100.0
39559,1,3.0,3,159500.0,110.0,368.0,1124200.0
39560,2,3.0,4,6300.0,7.0,0.0,0.0
39561,2,3.0,5,79000.0,54.0,146.0,10803500.0
39562,2,2.0,5,19600.0,7.0,54.0,37500.0
39563,1,4.0,6,0.0,0.0,178.0,6757900.0
39564,1,9.0,4,373900.0,114.0,44.0,805500.0
39565,2,3.0,4,18700.0,5.0,8.0,1100.0
39566,2,3.0,3,27800.0,13.0,53.0,154100.0
39567,1,9.0,3,43500.0,6.0,56.0,357400.0
39568,1,3.0,5,178400.0,20.0,66.0,281100.0
39569,1,9.0,5,106000.0,9.0,118.0,885500.0
39570,2,4.0,4,30000.0,3.0,0.0,0.0
39571,2,3.0,4,29900.0,4.0,108.0,669600.0
39572,1,9.0,3,0.0,0.0,212.0,490500.0
39573,2,3.0,4,14800.0,3.0,136.0,305800.0
39574,1,3.0,4,64000.0,1.0,0.0,0.0
39575,2,3.0,4,11000.0,1.0,76.0,46300.0
39576,2,3.0,5,157000.0,88.0,104.0,2019400.0
39577,2,3.0,3,16900.0,21.0,61.0,97000.0
39578,1,9.0,3,146000.0,33.0,53.0,215400.0
39579,2,3.0,3,0.0,0.0,40.0,129700.0
39580,1,9.0,4,4700.0,4.0,0.0,0.0
39581,2,9.0,5,18800.0,9.0,70.0,165500.0
39582,2,9.0,4,21100.0,15.0,0.0,0.0
39583,2,9.0,3,77200.0,50.0,95.0,487200.0
39584,2,9.0,4,2700.0,4.0,60.0,40600.0
39585,1,9.0,3,104700.0,60.0,36.0,323400.0
39586,1,9.0,4,15600.0,6.0,145.0,1422400.0
39587,2,9.0,3,6700.0,9.0,141.0,192000.0
39588,2,3.0,3,15500.0,9.0,28.0,163800.0
39589,1,3.0,5,12500.0,4.0,0.0,0.0
39590,2,9.0,3,0.0,0.0,0.0,0.0
39591,1,9.0,4,6900.0,4.0,65.0,295500.0
39592,2,9.0,4,39900.0,15.0,38.0,83800.0
39593,2,9.0,3,48000.0,5.0,147.0,213400.0
39594,1,6.0,3,180500.0,123.0,0.0,0.0
39595,2,9.0,3,3500.0,4.0,100.0,378400.0
39596,1,3.0,4,0.0,0.0,397.0,2311300.0
39597,2,9.0,4,34000.0,4.0,89.0,272900.0
39598,2,3.0,3,19600.0,13.0,95.0,149500.0
39599,1,9.0,3,5000.0,1.0,64.0,434800.0
39600,2,3.0,3,816300.0,107.0,354.0,5327500.0
39601,1,3.0,3,37200.0,23.0,94.0,834100.0
39602,2,3.0,3,0.0,0.0,390.0,1226300.0
39603,1,9.0,5,0.0,0.0,0.0,0.0
39604,2,9.0,3,0.0,0.0,13.0,102300.0
39605,1,9.0,4,0.0,0.0,23.0,159300.0
39606,2,3.0,5,51600.0,12.0,130.0,411100.0
39607,2,9.0,3,0.0,0.0,0.0,0.0
39608,1,9.0,4,20400.0,4.0,65.0,105400.0
39609,2,9.0,4,41200.0,14.0,40.0,252000.0
39610,1,9.0,4,12800.0,2.0,250.0,1429000.0
39611,2,9.0,3,0.0,0.0,121.0,212700.0
39612,1,9.0,5,14000.0,4.0,47.0,208300.0
39613,1,3.0,3,29000.0,1.0,46.0,126500.0
39614,2,3.0,4,56400.0,12.0,242.0,568700.0
39615,1,9.0,4,21500.0,9.0,42.0,67400.0
39616,2,3.0,4,50200.0,62.0,12.0,38800.0
39617,2,7.0,2,18500.0,30.0,0.0,0.0
39618,1,9.0,4,4900.0,4.0,0.0,0.0
39619,1,3.0,3,10500.0,2.0,26.0,81700.0
39620,1,9.0,3,0.0,0.0,48.0,168600.0
39621,1,6.0,2,7800.0,3.0,63.0,87400.0
39622,2,9.0,3,9800.0,8.0,46.0,111700.0
39623,2,3.0,4,0.0,0.0,82.0,43100.0
39624,2,3.0,3,0.0,0.0,80.0,158100.0
39625,2,9.0,4,42800.0,14.0,78.0,136300.0
39626,1,9.0,5,41300.0,13.0,0.0,0.0
39627,1,4.0,6,76500.0,5.0,0.0,0.0
39628,2,9.0,3,8700.0,11.0,84.0,161600.0
39629,2,9.0,3,0.0,0.0,102.0,290900.0
39630,1,9.0,4,0.0,0.0,7.0,129400.0
39631,1,3.0,3,0.0,0.0,39.0,67300.0
39632,2,9.0,3,21500.0,20.0,0.0,0.0
39633,1,9.0,4,119900.0,56.0,0.0,0.0
39634,2,9.0,4,29500.0,6.0,0.0,0.0
39635,2,3.0,4,0.0,0.0,166.0,50500.0
39636,2,9.0,3,0.0,0.0,0.0,0.0
39637,1,9.0,3,53600.0,25.0,0.0,0.0
39638,2,3.0,5,30500.0,21.0,0.0,0.0
39639,2,9.0,4,147200.0,15.0,110.0,1046400.0
39640,1,9.0,4,0.0,0.0,0.0,0.0
39641,2,9.0,3,10000.0,1.0,34.0,240000.0
39642,1,3.0,3,8900.0,6.0,0.0,0.0
39643,1,3.0,3,47000.0,4.0,40.0,114200.0
39644,2,3.0,3,7100.0,11.0,119.0,253300.0
39645,1,3.0,5,151100.0,17.0,116.0,1559800.0
39646,2,13.0,3,5000.0,13.0,0.0,0.0
39647,2,3.0,3,0.0,0.0,104.0,149600.0
39648,2,9.0,3,73200.0,25.0,45.0,133900.0
39649,1,5.0,3,0.0,0.0,43.0,412300.0
39650,1,9.0,4,57000.0,7.0,39.0,39900.0
39651,2,3.0,4,0.0,0.0,66.0,804600.0
39652,1,9.0,4,7000.0,1.0,40.0,192600.0
39653,2,3.0,3,2800.0,4.0,14.0,41400.0
39654,2,3.0,4,15300.0,14.0,115.0,117200.0
39655,2,9.0,3,21300.0,14.0,25.0,147400.0
39656,2,3.0,3,0.0,0.0,96.0,356300.0
39657,1,9.0,3,34400.0,2.0,62.0,81400.0
39658,2,3.0,4,7800.0,15.0,29.0,98900.0
39659,2,3.0,3,12900.0,9.0,45.0,167700.0
39660,2,3.0,3,26900.0,27.0,342.0,912400.0
39661,1,3.0,3,0.0,0.0,48.0,251600.0
39662,2,9.0,4,16600.0,24.0,35.0,100000.0
39663,1,9.0,5,0.0,0.0,0.0,0.0
39664,2,9.0,3,89800.0,41.0,85.0,389700.0
39665,2,9.0,5,38200.0,11.0,11.0,25000.0
39666,2,3.0,3,0.0,0.0,77.0,158000.0
39667,2,9.0,3,13100.0,9.0,24.0,248700.0
39668,1,3.0,4,183300.0,44.0,0.0,0.0
39669,1,4.0,4,0.0,0.0,82.0,1753000.0
39670,1,3.0,5,48700.0,2.0,13.0,52000.0
39671,1,3.0,3,4000.0,1.0,0.0,0.0
39672,2,3.0,4,26100.0,6.0,81.0,228000.0
39673,1,9.0,5,112700.0,55.0,17.0,143000.0
39674,2,9.0,4,0.0,0.0,2.0,300.0
39675,1,9.0,5,180200.0,54.0,0.0,0.0
39676,2,3.0,5,291600.0,63.0,68.0,834600.0
39677,2,3.0,3,6900.0,5.0,0.0,0.0
39678,2,9.0,3,19600.0,6.0,78.0,87000.0
39679,2,3.0,3,6000.0,1.0,183.0,731800.0
39680,1,3.0,5,0.0,0.0,0.0,0.0
39681,2,9.0,5,0.0,0.0,28.0,27600.0
39682,2,9.0,4,38300.0,5.0,80.0,197600.0
39683,1,9.0,3,33100.0,6.0,57.0,159200.0
39684,2,3.0,5,39200.0,26.0,147.0,1271600.0
39685,2,9.0,4,16000.0,2.0,74.0,321200.0
39686,2,3.0,6,8000.0,1.0,0.0,0.0
39687,1,3.0,4,0.0,0.0,19.0,11900.0
39688,1,9.0,4,136300.0,28.0,50.0,357600.0
39689,2,2.0,5,53500.0,27.0,0.0,0.0
39690,2,3.0,3,16400.0,6.0,84.0,237200.0
39691,1,9.0,5,0.0,0.0,23.0,77200.0
39692,2,3.0,3,5000.0,2.0,45.0,77100.0
39693,1,3.0,6,0.0,0.0,9.0,2000.0
39694,2,9.0,3,40000.0,3.0,75.0,165500.0
39695,1,7.0,4,300700.0,8.0,17.0,415300.0
39696,2,3.0,4,18300.0,8.0,107.0,443600.0
39697,2,3.0,4,89000.0,51.0,21.0,184700.0
39698,1,9.0,5,70500.0,14.0,100.0,580100.0
39699,2,9.0,4,5700.0,2.0,33.0,121200.0
39700,2,9.0,3,35300.0,13.0,0.0,0.0
39701,1,3.0,4,0.0,0.0,52.0,747200.0
39702,2,9.0,3,11300.0,13.0,60.0,65000.0
39703,2,3.0,3,6200.0,5.0,141.0,445500.0
39704,2,9.0,3,45900.0,11.0,0.0,0.0
39705,2,9.0,4,9000.0,4.0,46.0,17600.0
39706,2,9.0,4,21700.0,11.0,81.0,87200.0
39707,2,3.0,5,7000.0,1.0,0.0,0.0
39708,2,3.0,3,20500.0,14.0,79.0,104600.0
39709,2,3.0,3,121100.0,50.0,231.0,453900.0
39710,1,3.0,3,8400.0,1.0,0.0,0.0
39711,1,3.0,4,154100.0,36.0,212.0,1001400.0
39712,2,9.0,5,18800.0,6.0,4.0,8800.0
39713,1,3.0,4,2300.0,3.0,49.0,304700.0
39714,2,9.0,3,28400.0,4.0,85.0,96300.0
39715,2,4.0,5,1549100.0,4.0,98.0,742000.0
39716,1,3.0,4,32100.0,34.0,15.0,201000.0
39717,2,9.0,3,20000.0,1.0,30.0,26100.0
39718,1,3.0,3,64400.0,14.0,974.0,7953900.0
39719,2,3.0,5,82700.0,58.0,107.0,530500.0
39720,2,9.0,4,33200.0,11.0,97.0,449600.0
39721,1,9.0,4,8900.0,5.0,29.0,88000.0
39722,1,3.0,4,4700.0,6.0,23.0,71500.0
39723,2,13.0,5,25000.0,22.0,86.0,448000.0
39724,2,3.0,3,3000.0,4.0,150.0,337800.0
39725,1,3.0,4,58800.0,50.0,109.0,546900.0
39726,2,3.0,4,21300.0,14.0,0.0,0.0
39727,1,3.0,3,8000.0,3.0,18.0,86500.0
39728,2,9.0,4,9000.0,4.0,0.0,0.0
39729,2,3.0,3,0.0,0.0,16.0,106200.0
39730,1,9.0,4,0.0,0.0,45.0,89300.0
39731,2,3.0,5,0.0,0.0,47.0,67700.0
39732,2,2.0,3,51400.0,30.0,55.0,126800.0
39733,2,3.0,5,90600.0,27.0,58.0,587500.0
39734,2,7.0,5,124800.0,61.0,24.0,146000.0
39735,2,3.0,4,8000.0,1.0,2.0,300.0
39736,1,3.0,3,51000.0,56.0,47.0,125500.0
39737,2,3.0,4,24000.0,1.0,9.0,11000.0
39738,1,9.0,4,11600.0,4.0,122.0,322100.0
39739,2,9.0,3,81300.0,18.0,9.0,58700.0
39740,1,9.0,3,5000.0,2.0,0.0,0.0
39741,2,9.0,3,8000.0,18.0,67.0,168700.0
39742,2,9.0,5,32100.0,6.0,96.0,204600.0
39743,1,3.0,5,9000.0,1.0,0.0,0.0
39744,2,9.0,3,2400.0,3.0,65.0,141900.0
39745,2,9.0,3,13100.0,17.0,10.0,6300.0
39746,2,9.0,4,40000.0,3.0,389.0,718400.0
39747,1,3.0,6,0.0,0.0,0.0,0.0
39748,1,9.0,5,26400.0,13.0,124.0,119800.0
39749,1,9.0,3,50600.0,11.0,65.0,366200.0
39750,2,3.0,4,33000.0,3.0,14.0,152200.0
39751,1,2.0,3,6700.0,5.0,27.0,105800.0
39752,1,3.0,5,54600.0,31.0,0.0,0.0
