,id,income
8669,58670,68271.914
8670,58671,28611.398
8671,58672,41459.945
8672,58673,47220.785
8673,58674,32750.771
8674,58675,190897.75
8675,58676,25798.379
8676,58677,43923.895
8677,58678,22478.215
8678,58679,24892.08
8679,58680,30723.248
8680,58681,69692.06
8681,58682,29518.479
8682,58683,22153.97
8683,58684,14194.311
8684,58685,32784.68
8685,58686,17496.033
8686,58687,38905.59
8687,58688,16766.633
8688,58689,34570.13
8689,58690,40907.594
8690,58691,27139.25
8691,58692,93404.195
8692,58693,31222.838
8693,58694,16939.033
8694,58695,18844.268
8695,58696,16806.527
8696,58697,24949.982
8697,58698,52375.746
8698,58699,23709.678
8699,58700,23769.824
8700,58701,41006.73
8701,58702,37508.113
8702,58703,23194.205
8703,58704,25591.791
8704,58705,16030.914
8705,58706,30686.37
8706,58707,48490.094
8707,58708,18657.443
8708,58709,28872.645
8709,58710,19967.701
8710,58711,28150.191
8711,58712,26748.41
8712,58713,22104.99
8713,58714,27420.988
8714,58715,92186.195
8715,58716,25965.861
8716,58717,15461.263
8717,58718,29641.666
8718,58719,75101.74
8719,58720,23369.932
8720,58721,79656.07
8721,58722,106416.63
8722,58723,19942.432
8723,58724,39194.08
8724,58725,27743.361
8725,58726,29783.99
8726,58727,29335.408
8727,58728,27370.398
8728,58729,27728.898
8729,58730,57484.426
8730,58731,35418.3
8731,58732,113743.695
8732,58733,34172.895
8733,58734,37958.484
8734,58735,28233.514
8735,58736,32357.162
8736,58737,27420.988
8737,58738,25207.477
8738,58739,33377.766
8739,58740,63805.45
8740,58741,59389.43
8741,58742,27244.42
8742,58743,62095.098
8743,58744,29808.477
8744,58745,30775.383
8745,58746,19609.19
8746,58747,41260.207
8747,58748,74289.91
8748,58749,82307.86
8749,58750,27909.68
8750,58751,32459.982
8751,58752,28956.729
8752,58753,51260.543
8753,58754,61585.19
8754,58755,23185.168
8755,58756,30047.379
8756,58757,46739.09
8757,58758,57401.54
8758,58759,24167.193
8759,58760,29284.861
8760,58761,26748.125
8761,58762,21606.186
8762,58763,18344.79
8763,58764,40106.223
8764,58765,34329.41
8765,58766,27231.125
8766,58767,19075.139
8767,58768,22518.994
8768,58769,32168.752
8769,58770,19391.365
8770,58771,18920.83
8771,58772,58846.8
8772,58773,94038.71
8773,58774,24991.871
8774,58775,13415.945
8775,58776,33839.83
8776,58777,20148.836
8777,58778,38157.234
8778,58779,33486.3
8779,58780,41500.562
8780,58781,22585.635
8781,58782,47588.6
8782,58783,25913.97
8783,58784,47588.6
8784,58785,41215.688
8785,58786,43032.91
8786,58787,41210.75
8787,58788,53621.867
8788,58789,70409.71
8789,58790,31461.465
8790,58791,54691.285
8791,58792,36478.375
8792,58793,32445.658
8793,58794,39371.555
8794,58795,27947.273
8795,58796,13801.823
8796,58797,30674.793
8797,58798,23231.926
8798,58799,24466.83
8799,58800,20543.639
8800,58801,32917.344
8801,58802,32456.566
8802,58803,154496.5
8803,58804,23652.953
8804,58805,58577.156
8805,58806,20211.125
8806,58807,49652.77
8807,58808,33350.71
8808,58809,138373.58
8809,58810,67841.09
8810,58811,21803.05
8811,58812,30672.318
8812,58813,39095.465
8813,58814,40631.9
8814,58815,37146.08
8815,58816,71823.25
8816,58817,33866.234
8817,58818,23478.19
8818,58819,67327.164
8819,58820,32800.168
8820,58821,15633.872
8821,58822,91949.8
8822,58823,58034.113
8823,58824,23299.012
8824,58825,32147.805
8825,58826,15766.31
8826,58827,21806.086
8827,58828,33740.883
8828,58829,58548.33
8829,58830,61174.88
8830,58831,64221.926
8831,58832,41737.227
8832,58833,29072.658
8833,58834,29335.408
8834,58835,21304.484
8835,58836,25090.568
8836,58837,52465.668
8837,58838,35975.734
8838,58839,21052.2
8839,58840,24952.7
8840,58841,42050.766
8841,58842,15961.353
8842,58843,28334.242
8843,58844,31408.318
8844,58845,33695.82
8845,58846,19482.518
8846,58847,38780.402
8847,58848,48747.16
8848,58849,20245.717
8849,58850,25975.912
8850,58851,29137.773
8851,58852,16899.69
8852,58853,14936.169
8853,58854,44293.832
8854,58855,69576.52
8855,58856,28644.156
8856,58857,19560.404
8857,58858,23819.096
8858,58859,17574.117
8859,58860,28637.209
8860,58861,18597.414
8861,58862,45035.445
8862,58863,58029.152
8863,58864,54980.363
8864,58865,31678.35
8865,58866,16992.326
8866,58867,38093.242
8867,58868,16565.244
8868,58869,78580.62
8869,58870,138667.33
8870,58871,57566.96
8871,58872,46796.273
8872,58873,73753.516
8873,58874,29194.932
8874,58875,42624.355
8875,58876,46409.605
8876,58877,31437.39
8877,58878,14270.085
8878,58879,25502.082
8879,58880,85394.51
8880,58881,46927.723
8881,58882,50428.63
8882,58883,24718.29
8883,58884,38471.02
8884,58885,40631.9
8885,58886,95287.336
8886,58887,38471.02
8887,58888,23314.523
8888,58889,35358.992
8889,58890,21382.69
8890,58891,38211.492
8891,58892,54062.348
8892,58893,33548.69
8893,58894,34535.566
8894,58895,87990.71
8895,58896,60481.082
8896,58897,35083.156
8897,58898,26906.354
8898,58899,29419.633
8899,58900,81423.75
8900,58901,37044.125
8901,58902,28047.232
8902,58903,21308.145
8903,58904,25234.162
8904,58905,28367.713
8905,58906,33448.918
8906,58907,34107.543
8907,58908,40367.734
8908,58909,52978.74
8909,58910,23343.744
8910,58911,53910.094
8911,58912,61734.75
8912,58913,12623.293
8913,58914,38471.02
8914,58915,25604.367
8915,58916,23223.627
8916,58917,43366.652
8917,58918,53384.73
8918,58919,18520.252
8919,58920,25346.934
8920,58921,15928.11
8921,58922,41678.19
8922,58923,18356.375
8923,58924,104377.45
8924,58925,22726.51
8925,58926,22755.268
8926,58927,41796.46
8927,58928,40119.23
8928,58929,40631.9
8929,58930,34796.664
8930,58931,65928.85
8931,58932,45033.66
8932,58933,19642.93
8933,58934,18339.05
8934,58935,19359.596
8935,58936,43122.258
8936,58937,26687.69
8937,58938,25586.67
8938,58939,33284.113
8939,58940,16839.229
8940,58941,27420.988
8941,58942,112239.64
8942,58943,44083.816
8943,58944,18747.898
8944,58945,135579.1
8945,58946,27086.531
8946,58947,20879.42
8947,58948,31740.01
8948,58949,73701.23
8949,58950,39921.89
8950,58951,36399.086
8951,58952,29968.676
8952,58953,14011.209
8953,58954,20872.578
8954,58955,33439.277
8955,58956,22887.879
8956,58957,24358.156
8957,58958,61027.152
8958,58959,19545.44
8959,58960,76700.87
8960,58961,39548.65
8961,58962,47200.14
8962,58963,15573.54
8963,58964,29819.354
8964,58965,15755.366
8965,58966,29727.482
8966,58967,39525.145
8967,58968,19325.81
8968,58969,193813.52
8969,58970,32882.273
8970,58971,40631.9
8971,58972,62180.516
8972,58973,23595.648
8973,58974,49076.156
8974,58975,68592.34
8975,58976,52723.12
8976,58977,22849.99
8977,58978,46196.28
8978,58979,35218.863
8979,58980,45666.53
8980,58981,47020.355
8981,58982,65765.27
8982,58983,54467.195
8983,58984,61734.75
8984,58985,24129.924
8985,58986,27834.695
8986,58987,26855.066
8987,58988,25787.045
8988,58989,31043.512
8989,58990,20452.82
8990,58991,31623.984
8991,58992,35366.44
8992,58993,74254.055
8993,58994,31921.98
8994,58995,124584.305
8995,58996,55128.184
8996,58997,24679.549
8997,58998,21096.299
8998,58999,61065.703
8999,59000,81640.59
9000,59001,60130.31
9001,59002,18507.705
9002,59003,37018.43
9003,59004,32624.082
9004,59005,76654.73
9005,59006,13854.833
9006,59007,25469.445
9007,59008,20982.4
9008,59009,31322.021
9009,59010,23386.502
9010,59011,33853.71
9011,59012,28981.379
9012,59013,58941.242
9013,59014,31856.506
9014,59015,74377.516
9015,59016,17247.76
9016,59017,41084.582
9017,59018,25220.55
9018,59019,60179.19
9019,59020,39742.414
9020,59021,48553.46
9021,59022,22551.865
9022,59023,37545.43
9023,59024,42999.984
9024,59025,23241.055
9025,59026,58063.42
9026,59027,89375.1
9027,59028,27987.8
9028,59029,21951.047
9029,59030,38447.29
9030,59031,25779.166
9031,59032,34254.67
9032,59033,32237.268
9033,59034,35364.484
9034,59035,62046.273
9035,59036,85785.84
9036,59037,57535.55
9037,59038,25907.967
9038,59039,45838.93
9039,59040,20198.24
9040,59041,20332.547
9041,59042,32721.57
9042,59043,20366.527
9043,59044,23271.996
9044,59045,28445.398
9045,59046,37692.44
9046,59047,20405.35
9047,59048,30672.318
9048,59049,25016.28
9049,59050,40699.836
9050,59051,46302.324
9051,59052,31205.34
9052,59053,28949.752
9053,59054,21118.275
9054,59055,22306.43
9055,59056,30335.395
9056,59057,36361.93
9057,59058,20637.004
9058,59059,41652.477
9059,59060,15259.034
9060,59061,21454.441
9061,59062,30001.312
9062,59063,27532.76
9063,59064,23993.365
9064,59065,22686.732
9065,59066,32606.734
9066,59067,24487.031
9067,59068,45915.215
9068,59069,34621.527
9069,59070,61182.67
9070,59071,80305.67
9071,59072,18460.75
9072,59073,21017.7
9073,59074,45260.996
9074,59075,44275.973
9075,59076,89959.85
9076,59077,104625.13
9077,59078,27332.729
9078,59079,26255.133
9079,59080,64278.62
9080,59081,35122.92
9081,59082,40631.9
9082,59083,9663.754
9083,59084,22049.053
9084,59085,24183.668
9085,59086,29342.113
9086,59087,17597.625
9087,59088,62621.824
9088,59089,24788.6
9089,59090,16548.098
9090,59091,19484.379
9091,59092,66284.72
9092,59093,38334.395
9093,59094,26777.314
9094,59095,30852.781
9095,59096,130929.43
9096,59097,14647.614
9097,59098,58258.508
9098,59099,29162.074
9099,59100,44151.793
9100,59101,40862.44
9101,59102,29335.408
9102,59103,24448.34
9103,59104,25034.082
9104,59105,32917.344
9105,59106,33995.223
9106,59107,27838.31
9107,59108,36045.22
9108,59109,49965.934
9109,59110,37999.516
9110,59111,30941.715
9111,59112,42945.793
9112,59113,19490.053
9113,59114,47588.6
9114,59115,14860.715
9115,59116,33497.336
9116,59117,24853.164
9117,59118,49371.125
9118,59119,36140.78
9119,59120,24621.467
9120,59121,31297.848
9121,59122,41306.164
9122,59123,49811.246
9123,59124,35196.688
9124,59125,30430.176
9125,59126,17741.154
9126,59127,23068.447
9127,59128,23974.86
9128,59129,31958.12
9129,59130,49154.984
9130,59131,39024.305
9131,59132,10531.775
9132,59133,35953.613
9133,59134,42986.082
9134,59135,57386.504
9135,59136,21684.879
9136,59137,32010.682
9137,59138,40631.9
9138,59139,43597.7
9139,59140,16422.082
9140,59141,21213.475
9141,59142,68467.09
9142,59143,69415.625
9143,59144,31078.785
9144,59145,38870.51
9145,59146,84121.04
9146,59147,79802.984
9147,59148,17857.322
9148,59149,22810.209
9149,59150,33151.145
9150,59151,36393.098
9151,59152,29335.408
9152,59153,35022.42
9153,59154,31651.088
9154,59155,29561.107
9155,59156,47477.082
9156,59157,30578.621
9157,59158,33919.895
9158,59159,6889.2065
9159,59160,30763.934
9160,59161,27652.076
9161,59162,49610.418
9162,59163,29825.043
9163,59164,22474.97
9164,59165,47465.13
9165,59166,65503.082
9166,59167,62208.758
9167,59168,22029.383
9168,59169,24644.094
9169,59170,21924.422
9170,59171,95545.984
9171,59172,44076.125
9172,59173,32502.395
9173,59174,26893.973
9174,59175,37264.68
9175,59176,25938.064
9176,59177,40328.293
9177,59178,31096.045
9178,59179,76469.68
9179,59180,60450.344
9180,59181,79305.445
9181,59182,65483.64
9182,59183,30426.842
9183,59184,38471.02
9184,59185,31643.553
9185,59186,27368.775
9186,59187,18507.1
9187,59188,31791.613
9188,59189,55047.543
9189,59190,113151.11
9190,59191,55660.754
9191,59192,23429.303
9192,59193,41283.867
9193,59194,30044.654
9194,59195,19429.701
9195,59196,31719.652
9196,59197,57803.3
9197,59198,36238.703
9198,59199,50637.45
9199,59200,27873.994
9200,59201,21886.54
9201,59202,31434.248
9202,59203,15326.015
9203,59204,56421.973
9204,59205,32789.24
9205,59206,34898.184
9206,59207,40802.082
9207,59208,33642.246
9208,59209,66672.56
9209,59210,72562.68
9210,59211,26540.42
9211,59212,32758.252
9212,59213,43233.11
9213,59214,66357.42
9214,59215,21759.523
9215,59216,23652.402
9216,59217,23719.15
9217,59218,22771.748
9218,59219,31302.22
9219,59220,139512.6
9220,59221,20361.062
9221,59222,31737.701
9222,59223,24384.814
9223,59224,130966.734
9224,59225,25653.82
9225,59226,33786.902
9226,59227,86949.05
9227,59228,26863.842
9228,59229,26887.61
9229,59230,31873.783
9230,59231,56417.645
9231,59232,42014.082
9232,59233,64531.76
9233,59234,23443.99
9234,59235,71203.3
9235,59236,18349.02
9236,59237,28271.14
9237,59238,35890.203
9238,59239,38471.02
9239,59240,19657.43
9240,59241,14799.472
9241,59242,36499.562
9242,59243,33026.24
9243,59244,36393.098
9244,59245,34069.23
9245,59246,29830.738
9246,59247,36464.19
9247,59248,23924.15
9248,59249,22328.771
9249,59250,20560.668
9250,59251,44509.723
9251,59252,28012.283
9252,59253,27661.527
9253,59254,36707.367
9254,59255,25821.758
9255,59256,30959.627
9256,59257,113693.516
9257,59258,30686.596
9258,59259,26158.715
9259,59260,18057.426
9260,59261,30086.68
9261,59262,21762.896
9262,59263,55707.855
9263,59264,32081.678
9264,59265,22853.646
9265,59266,16232.741
9266,59267,22904.527
9267,59268,24253.277
9268,59269,55694.016
9269,59270,103281.76
9270,59271,20909.936
9271,59272,39378.254
9272,59273,148915.38
9273,59274,54733.72
9274,59275,68452.18
9275,59276,106457.16
9276,59277,18624.387
9277,59278,33218.566
9278,59279,41743.438
9279,59280,49315.895
9280,59281,32309.393
9281,59282,16376.048
9282,59283,24594.621
9283,59284,31774.71
9284,59285,18459.47
9285,59286,40631.9
9286,59287,22627.082
9287,59288,56799.06
9288,59289,38741.96
9289,59290,23826.432
9290,59291,24854.025
9291,59292,26875.053
9292,59293,42376.152
9293,59294,22201.338
9294,59295,9322.483
9295,59296,53903.94
9296,59297,64569.445
9297,59298,40203.723
9298,59299,22862.982
9299,59300,27282.258
9300,59301,29745.701
9301,59302,29335.408
9302,59303,86938.375
9303,59304,33698.18
9304,59305,32084.309
9305,59306,42998.344
9306,59307,43450.188
9307,59308,22409.219
9308,59309,41052.844
9309,59310,20878.484
9310,59311,30433.115
9311,59312,49203.043
9312,59313,65795.805
9313,59314,34881.39
9314,59315,28542.021
9315,59316,61734.75
9316,59317,87692.91
9317,59318,17060.785
9318,59319,37264.68
9319,59320,41438.777
9320,59321,24347.318
9321,59322,83916.414
9322,59323,66717.55
9323,59324,33542.22
9324,59325,35183.21
9325,59326,19120.742
9326,59327,26235.555
9327,59328,19758.744
9328,59329,28862.414
9329,59330,24744.121
9330,59331,36393.098
9331,59332,25473.703
9332,59333,29335.408
9333,59334,33412.33
9334,59335,15619.186
9335,59336,20624.412
9336,59337,16001.762
9337,59338,20348.031
9338,59339,47555.54
9339,59340,42952.324
9340,59341,19000.236
9341,59342,28260.865
9342,59343,26016.998
9343,59344,23041.484
9344,59345,35837.363
9345,59346,113886.28
9346,59347,40631.9
9347,59348,27866.613
9348,59349,30821.74
9349,59350,105504.73
9350,59351,29064.268
9351,59352,29216.959
9352,59353,27300.305
9353,59354,23147.129
9354,59355,22312.957
9355,59356,33515.28
9356,59357,26581.738
9357,59358,34840.152
9358,59359,18896.39
9359,59360,55101.82
9360,59361,57121.94
9361,59362,30033.598
9362,59363,30941.715
9363,59364,12918.1875
9364,59365,31062.188
9365,59366,32736.021
9366,59367,74088.35
9367,59368,41531.02
9368,59369,23721.834
9369,59370,34514.4
9370,59371,7226.201
9371,59372,18065.223
9372,59373,50905.453
9373,59374,24358.156
9374,59375,44904.2
9375,59376,29335.408
9376,59377,48616.664
9377,59378,16293.397
9378,59379,35197.906
9379,59380,34727.938
9380,59381,54087.945
9381,59382,45277.523
9382,59383,15959.694
9383,59384,30904.54
9384,59385,18154.523
9385,59386,107449.22
9386,59387,57794.633
9387,59388,69971.94
9388,59389,42408.582
9389,59390,75030.42
9390,59391,41459.945
9391,59392,19430.48
9392,59393,115626.766
9393,59394,43366.027
9394,59395,19850.166
9395,59396,34028.3
9396,59397,32691.361
9397,59398,38471.02
9398,59399,23979.225
9399,59400,34239.656
9400,59401,20681.832
9401,59402,25588.56
9402,59403,53966.293
9403,59404,18890.955
9404,59405,34107.543
9405,59406,61880.414
9406,59407,28468.27
9407,59408,36393.098
9408,59409,38528.402
9409,59410,18475.566
9410,59411,29835.287
9411,59412,28163.81
9412,59413,43409.67
9413,59414,47588.6
9414,59415,39899.125
9415,59416,76724.555
9416,59417,59421.33
9417,59418,19573.244
9418,59419,30407.934
9419,59420,17481.857
9420,59421,40260.39
9421,59422,30048.932
9422,59423,32917.344
9423,59424,31474.064
9424,59425,106963.45
9425,59426,29411.342
9426,59427,24555.463
9427,59428,25619.781
9428,59429,110311.19
9429,59430,50727.45
9430,59431,76494.234
9431,59432,76192.98
9432,59433,19087.143
9433,59434,22939.143
9434,59435,16051.861
9435,59436,60463.258
9436,59437,103519.914
9437,59438,34403.305
9438,59439,32887.977
9439,59440,27291.06
9440,59441,51543.395
9441,59442,79062.586
9442,59443,34351.63
9443,59444,28933.018
9444,59445,22135.81
9445,59446,25413.707
9446,59447,32170.445
9447,59448,19682.693
9448,59449,31933.078
9449,59450,23159.24
9450,59451,18906.652
9451,59452,40631.9
9452,59453,57768.95
9453,59454,27230.777
9454,59455,15177.733
9455,59456,22079.693
9456,59457,27078.879
9457,59458,27420.988
9458,59459,32743.21
9459,59460,34589.535
9460,59461,29379.438
9461,59462,27345.635
9462,59463,34529.45
9463,59464,34706.723
9464,59465,13843.364
9465,59466,71992.66
9466,59467,14906.855
9467,59468,32631.207
9468,59469,24421.74
9469,59470,26396.744
9470,59471,20087.074
9471,59472,18317.799
9472,59473,18567.549
9473,59474,34689.297
9474,59475,41651.203
9475,59476,23909.824
9476,59477,38380.547
9477,59478,38386.457
9478,59479,10264.205
9479,59480,38471.02
9480,59481,46886.875
9481,59482,69962.34
9482,59483,32917.344
9483,59484,31206.775
9484,59485,23447.033
9485,59486,50843.688
9486,59487,17465.572
9487,59488,27351.363
9488,59489,25830.012
9489,59490,50085.734
9490,59491,50353.68
9491,59492,17924.574
9492,59493,31029.371
9493,59494,16383.797
9494,59495,36041.734
9495,59496,38219.37
9496,59497,15794.859
9497,59498,37009.207
9498,59499,113173.266
9499,59500,21118.32
9500,59501,15104.145
9501,59502,29350.324
9502,59503,25907.217
9503,59504,27082.709
9504,59505,33957.812
9505,59506,31530.68
9506,59507,37204.168
9507,59508,66769.83
9508,59509,24664.287
9509,59510,12902.877
9510,59511,27096.271
9511,59512,22694.602
9512,59513,21271.396
9513,59514,26084.13
9514,59515,45588.316
9515,59516,16994.283
9516,59517,31943.938
9517,59518,10980.869
9518,59519,47737.984
9519,59520,62093.523
9520,59521,15747.104
9521,59522,23150.033
9522,59523,16475.338
9523,59524,23240.252
9524,59525,27197.09
9525,59526,31876.209
9526,59527,70006.945
9527,59528,21197.117
9528,59529,33625.27
9529,59530,41459.945
9530,59531,30775.96
9531,59532,76770.55
9532,59533,148512.66
9533,59534,16718.385
9534,59535,40631.9
9535,59536,61681.113
9536,59537,32709.668
9537,59538,47303.74
9538,59539,40149.316
9539,59540,21057.086
9540,59541,35745.258
9541,59542,24791.535
9542,59543,20595.83
9543,59544,45509.68
9544,59545,34432.785
9545,59546,38109.52
9546,59547,31560.744
9547,59548,31531.934
9548,59549,36393.098
9549,59550,65335.527
9550,59551,28702.766
9551,59552,32162.771
9552,59553,36461.723
9553,59554,27889.44
9554,59555,17355.184
9555,59556,75474.984
9556,59557,50417.082
9557,59558,36393.098
9558,59559,24370.271
9559,59560,21701.016
9560,59561,21383.309
9561,59562,43367.297
9562,59563,20558.334
9563,59564,40631.9
9564,59565,109868.94
9565,59566,54905.95
9566,59567,46163.996
9567,59568,21065.879
9568,59569,21502.79
9569,59570,16252.205
9570,59571,58795.094
9571,59572,40893.45
9572,59573,51731.395
9573,59574,31858.076
9574,59575,25933.125
9575,59576,32130.422
9576,59577,17700.309
9577,59578,17799.615
9578,59579,39620.496
9579,59580,50896.3
9580,59581,40631.9
9581,59582,41459.945
9582,59583,101532.24
9583,59584,30136.158
9584,59585,15110.839
9585,59586,15241.705
9586,59587,36694.293
9587,59588,18149.73
9588,59589,26346.043
9589,59590,26851.117
9590,59591,19899.078
9591,59592,18377.191
9592,59593,30354.03
9593,59594,20249.807
9594,59595,24788.6
9595,59596,29052.729
9596,59597,44610.785
9597,59598,28638.44
9598,59599,62813.07
9599,59600,26040.9
9600,59601,20032.143
9601,59602,61095.094
9602,59603,22716.885
9603,59604,29590.854
9604,59605,23014.883
9605,59606,42517.06
9606,59607,47838.74
9607,59608,12966.6875
9608,59609,74567.02
9609,59610,19061.662
9610,59611,27483.12
9611,59612,38471.02
9612,59613,36393.098
9613,59614,19139.504
9614,59615,33436.066
9615,59616,37944.67
9616,59617,134957.78
9617,59618,41612.188
9618,59619,34255.625
9619,59620,52758.5
9620,59621,16992.297
9621,59622,32519.438
9622,59623,24487.031
9623,59624,25706.184
9624,59625,17339.035
9625,59626,20599.83
9626,59627,32870.035
9627,59628,49526.957
9628,59629,23964.043
9629,59630,45908.78
9630,59631,124059.5
9631,59632,50233.586
9632,59633,28849.664
9633,59634,57017.883
9634,59635,34598.71
9635,59636,36255.582
9636,59637,21406.732
9637,59638,110763.64
9638,59639,16718.738
9639,59640,13575.945
9640,59641,63490.074
9641,59642,27280.555
9642,59643,39062.68
9643,59644,32165.4
9644,59645,19832.746
9645,59646,24903.508
9646,59647,165695.0
9647,59648,18635.088
9648,59649,63376.97
9649,59650,116410.73
9650,59651,20202.637
9651,59652,22677.598
9652,59653,33262.74
9653,59654,47649.67
9654,59655,17493.008
9655,59656,38471.02
9656,59657,20042.527
9657,59658,31680.355
9658,59659,24172.586
9659,59660,28573.652
9660,59661,16804.23
9661,59662,14743.542
9662,59663,20600.732
9663,59664,23581.805
9664,59665,45287.69
9665,59666,30759.951
9666,59667,67929.08
9667,59668,36801.906
9668,59669,112647.48
9669,59670,53604.688
9670,59671,28747.066
9671,59672,45536.63
9672,59673,62805.523
9673,59674,70971.76
9674,59675,22971.037
9675,59676,48044.234
9676,59677,44687.625
9677,59678,61734.75
9678,59679,15668.382
9679,59680,26193.844
9680,59681,24358.156
9681,59682,19136.682
9682,59683,21881.996
9683,59684,17375.934
9684,59685,38429.914
9685,59686,88124.31
9686,59687,87254.875
9687,59688,3837.5405
9688,59689,22395.018
9689,59690,22058.914
9690,59691,15814.791
9691,59692,21843.846
9692,59693,35107.086
9693,59694,14275.256
9694,59695,48398.16
9695,59696,35690.67
9696,59697,26540.42
9697,59698,49379.99
9698,59699,32424.049
9699,59700,27415.672
9700,59701,30612.057
9701,59702,21705.531
9702,59703,45761.395
9703,59704,43848.668
9704,59705,21369.826
9705,59706,30585.316
9706,59707,14990.5
9707,59708,31275.404
9708,59709,38471.02
9709,59710,46093.277
9710,59711,16225.89
9711,59712,47588.6
9712,59713,47475.402
9713,59714,28382.727
9714,59715,32025.293
9715,59716,36549.46
9716,59717,18914.47
9717,59718,34500.72
9718,59719,29585.627
9719,59720,32953.992
9720,59721,33124.613
9721,59722,19921.785
9722,59723,15943.681
9723,59724,29153.926
9724,59725,60506.258
9725,59726,41863.97
9726,59727,27526.883
9727,59728,18852.771
9728,59729,43162.133
9729,59730,24401.264
9730,59731,28601.713
9731,59732,65222.027
9732,59733,58188.742
9733,59734,42105.44
9734,59735,46345.89
9735,59736,25170.402
9736,59737,21652.465
9737,59738,17680.373
9738,59739,93928.695
9739,59740,12571.306
9740,59741,33723.16
9741,59742,26431.51
9742,59743,38509.652
9743,59744,18674.531
9744,59745,25406.07
9745,59746,80138.945
9746,59747,35418.9
9747,59748,26662.02
9748,59749,30186.695
9749,59750,61734.75
9750,59751,27674.8
9751,59752,16525.723
9752,59753,17919.512
9753,59754,28721.236
9754,59755,28162.598
9755,59756,22665.969
9756,59757,49279.75
9757,59758,23937.857
9758,59759,30462.576
9759,59760,53291.703
9760,59761,29525.146
9761,59762,50574.664
9762,59763,72975.086
9763,59764,13365.677
9764,59765,22161.416
9765,59766,25133.305
9766,59767,40303.16
9767,59768,91999.33
9768,59769,26129.36
9769,59770,29631.645
9770,59771,41584.68
9771,59772,54099.164
9772,59773,57738.72
9773,59774,24310.852
9774,59775,33575.56
9775,59776,29290.08
9776,59777,17538.863
9777,59778,85757.664
9778,59779,41313.215
9779,59780,17029.184
9780,59781,33462.492
9781,59782,75565.76
9782,59783,24520.877
9783,59784,35589.473
9784,59785,35977.99
9785,59786,29958.057
9786,59787,119254.164
9787,59788,107159.02
9788,59789,48710.7
9789,59790,19882.73
9790,59791,27539.855
9791,59792,50529.05
9792,59793,43425.293
9793,59794,33159.23
9794,59795,32596.998
9795,59796,17961.887
9796,59797,14238.558
9797,59798,38234.125
9798,59799,104106.234
9799,59800,20427.234
9800,59801,26182.436
9801,59802,36194.0
9802,59803,95255.69
9803,59804,24448.209
9804,59805,23140.066
9805,59806,33960.656
9806,59807,23075.764
9807,59808,33409.45
9808,59809,20823.139
9809,59810,39986.96
9810,59811,55054.777
9811,59812,45438.777
9812,59813,27846.559
9813,59814,33903.863
9814,59815,47588.6
9815,59816,62140.113
9816,59817,30672.318
9817,59818,24695.973
9818,59819,41034.895
9819,59820,34462.527
9820,59821,61738.99
9821,59822,25315.967
9822,59823,22812.684
9823,59824,20030.8
9824,59825,19392.85
9825,59826,61342.426
9826,59827,19192.453
9827,59828,35581.96
9828,59829,52600.527
9829,59830,27428.682
9830,59831,62342.24
9831,59832,29901.484
9832,59833,40454.36
9833,59834,39172.496
9834,59835,22935.0
9835,59836,23362.941
9836,59837,17885.057
9837,59838,14341.252
9838,59839,28068.52
9839,59840,57505.31
9840,59841,38471.02
9841,59842,20724.324
9842,59843,24895.344
9843,59844,40631.9
9844,59845,28481.527
9845,59846,38326.695
9846,59847,29566.188
9847,59848,14840.179
9848,59849,24011.992
9849,59850,31975.855
9850,59851,20265.71
9851,59852,42026.438
9852,59853,230569.61
9853,59854,31100.982
9854,59855,28679.129
9855,59856,27031.822
9856,59857,23215.791
9857,59858,27939.51
9858,59859,28658.734
9859,59860,48616.664
9860,59861,46281.766
9861,59862,20840.184
9862,59863,18364.992
9863,59864,36262.14
9864,59865,17851.576
9865,59866,35627.715
9866,59867,42604.46
9867,59868,53302.848
9868,59869,17041.652
9869,59870,27021.924
9870,59871,27473.607
9871,59872,20292.197
9872,59873,57211.945
9873,59874,21929.475
9874,59875,51188.727
9875,59876,23984.273
9876,59877,54481.797
9877,59878,20393.19
9878,59879,88784.46
9879,59880,49172.543
9880,59881,49141.46
9881,59882,66923.68
9882,59883,27858.68
9883,59884,23093.975
9884,59885,27208.418
9885,59886,24621.209
9886,59887,26476.512
9887,59888,14923.942
9888,59889,25026.18
9889,59890,103851.02
9890,59891,13141.979
9891,59892,27808.861
9892,59893,32790.555
9893,59894,44053.504
9894,59895,29144.186
9895,59896,21111.57
9896,59897,96564.41
9897,59898,45821.023
9898,59899,50133.34
9899,59900,17357.271
9900,59901,66506.92
9901,59902,38329.54
9902,59903,19425.469
9903,59904,31804.184
9904,59905,23039.492
9905,59906,43689.0
9906,59907,96456.75
9907,59908,29335.408
9908,59909,25182.791
9909,59910,25225.566
9910,59911,42693.78
9911,59912,21296.297
9912,59913,41060.125
9913,59914,30212.166
9914,59915,46069.89
9915,59916,28862.277
9916,59917,33368.543
9917,59918,23231.463
9918,59919,21662.943
9919,59920,20760.18
9920,59921,23403.209
9921,59922,31461.465
9922,59923,44834.703
9923,59924,12278.488
9924,59925,18280.695
9925,59926,23927.043
9926,59927,4013.8518
9927,59928,40631.9
9928,59929,56349.812
9929,59930,19151.424
9930,59931,32522.389
9931,59932,25889.768
9932,59933,47588.6
9933,59934,29016.068
9934,59935,61669.883
9935,59936,50693.934
9936,59937,21758.58
9937,59938,24720.686
9938,59939,24421.365
9939,59940,27097.824
